Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
SWE,Sweden,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,4963.7,4492.6,3359.3,4758.9,3891.3,4358.6,4893.6,4718.2,4379.7,4276.3,4560.2,4583.3,4780.4,4584.4,4892.9,4932.3,4292.1,5150.8,4820.4,5085.9,..,..
SWZ,Swaziland,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1283.9,1050.3,1573.5,1380,1272.1,2168.5,1756.5,1906.2,1897.6,1627.4,1628,1411.4,985.6,1012.6,1236.6,1306.9,1413.8,555.5,1153.9,1147.5,..,..
SXM,Sint Maarten (Dutch part),AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,Seychelles,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYR,Syrian Arab Republic,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,749.9,922.3,1174.6,1489.1,1536.6,1661.3,1853,1273,1584.9,1072.3,1148.6,2269.7,1993.5,1999,1657.5,1711.4,2002.2,1622.4,896.6,1707.7,..,..
TCA,Turks and Caicos Islands,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TCD,Chad,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,559.2,618.5,729.9,500.9,746.5,585.5,601.3,581.9,694.5,662.5,528.4,634.6,670.8,790.4,671.1,761.7,749.5,763.1,811.7,879.9,..,..
TGO,Togo,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,746.8,762.7,863.2,877.5,721.7,849.3,811.3,981.1,835.4,1060.8,1058.3,1150.3,1131,1154.6,1094.8,1132.5,1130.6,1121.5,1136.4,1398.4,..,..
THA,Thailand,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,2009.1,2295.3,2254.1,2224.1,2409.4,2507.5,2525.6,2458,2565.3,2537.3,2719.1,2725.1,2699.7,2734.1,2922.1,3002.6,2963.7,3045.9,3020.8,2951.1,..,..
TJK,Tajikistan,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,993.6,968.2,880.7,915.9,1038.7,1314.2,1235.2,1235.4,1310.7,1397.9,1889.3,2100.5,2150.4,2164.4,2158.7,2440,2140.2,2730.9,..,..
TKM,Turkmenistan,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,2209.5,2333.5,2610.7,1700.6,824.2,1186.4,2148.5,2270.7,2122.4,2318.9,2921,2769.4,2931.5,2908.8,3288.4,2974.3,2490.6,3203.2,..,..
TMP,Timor-Leste,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1608.1,1737.4,1735.4,2031.7,2025.1,2017.3,2046.6,1779.3,2094.9,1555.8,1936.7,1338.7,1667.1,1443.4,1562.7,1541.8,1503.3,1276,1442.6,2315.5,..,..
TON,Tonga,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TTO,Trinidad and Tobago,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,3326,3207.3,3594.6,3262.1,3624.5,3878,3890.9,4163.8,3865.3,1580.6,2813.6,2787.3,2760.7,2671.3,2145.4,2534.3,2913.6,3075,2893.7,2597.7,..,..
TUN,Tunisia,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1144.5,1551,1509.7,1205.8,891.6,1112,1440.4,927.8,1345,1232.9,977.1,1711.7,1248.8,1792.5,1307.9,1435.9,1245.1,1612.8,1442.4,1812.9,..,..
TUR,Turkey,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,2214.1,2239.4,2123.4,2255,1911.5,2037.8,2105.7,2131.4,2359.4,2075.1,2311,2127.1,2237.6,2297.9,2465.1,2624.2,2658.6,2381.4,2487.4,2807.7,..,..
TUV,Tuvalu,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TZA,Tanzania,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1506.5,1233.8,1087.4,1227.4,1151.9,1701.6,1587.4,1102.2,1195.7,1769.2,1441.4,2046.7,1903,858,1369.3,1098.5,1338.1,1449.5,1277.8,1109.5,..,..
UGA,Uganda,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1497.6,1434,1530.1,1540.9,1494.9,1571.2,1204.8,1218.1,1526.3,1633.9,1539.3,1641,1638.7,1677.5,1468,1532,1522.9,1525.2,1534.4,1539.4,..,..
UKR,Ukraine,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,2834.4,3291.3,2728.9,2512.2,2010.1,2490.1,2105.3,2002.6,1950.7,2725.8,2749.6,1849,2845.1,2623,2427.7,2206.9,3487.3,3004,..,..
UMC,Upper middle income,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,3176.663301,3189.026612,2743.584329,2790.94552,2759.57103,2817.429251,2978.720916,3123.700043,3185.336441,3249.008292,3102.728673,3199.955132,3229.447917,3252.441167,3411.330271,3451.16448,3540.879133,3562.725556,3781.478191,3689.767,..,..
URY,Uruguay,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,2182.5,2421.3,2733.4,2478.3,2972,3190.3,3290.7,3077.6,3437,3896.2,3905.4,3343.1,3320.3,3907.5,4300.3,4410,4457.4,4130.9,3943.9,4045.3,..,..
USA,United States,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,4755.1,4510.2,5360.5,4301.1,5563.3,4644.7,5177.4,5277.6,5676.1,5732.9,5854.2,5891.5,5547.4,6024,6851.6,6451,6400.1,6704.3,6619.9,7238.4,..,..
UZB,Uzbekistan,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,1777.1,1662.3,1593.4,1935.5,2029.6,1965,2357.6,2520.9,2435.9,2919.7,3608.9,3403.4,3518.3,4041.6,4111.9,4397.3,4348.7,4269.4,..,..
VCT,St. Vincent and the Grenadines,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,3566.7,3333.3,3135.5,2900.1,3125.1,3574,3333.3,3495.8,3333.3,3000,3000,3131.3,3378.3,2864.7,3009.2,2694.3,3032.7,3190.4,3181.8,3386.9,..,..
VEN,"Venezuela, RB",AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,2486.1,2621,2576.5,2912.6,2961.6,2974,3031.9,3080.7,3089.1,3318,3243.6,3303.3,3182.8,3209.3,3328.6,3350,3413.7,3592.4,3826.4,3695.4,..,..
VIR,Virgin Islands (U.S.),AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VNM,Vietnam,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,3072.9,3006.3,3212.5,3361.5,3458.7,3569.9,3666.2,3758.3,3838.7,3971.1,4112.3,4167.2,4440.9,4506.7,4690.9,4726.1,4749.7,4846.1,5064.2,5074.6,..,..
VUT,Vanuatu,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,510.9,494.2,484.2,563.4,611.3,623.2,736.6,413.4,480.1,500,470.8,459.2,495.7,596.8,529.6,551.2,535.7,551.7,546.6,565.1,..,..
WBG,West Bank and Gaza,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,1111.2,1651.8,1622.6,1352.9,1555.7,653.5,2184.6,1276.9,2296.6,2053.5,1930.2,2091.6,2042.9,1743.7,1467.9,1564.6,..,..
WLD,World,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,2882.315583,2873.125995,2786.014714,2728.898284,2810.104455,2757.652285,2939.863785,2987.016696,3058.38041,3103.236735,3063.92617,3129.879718,3072.362754,3113.48937,3357.941571,3281.741727,3285.987911,3379.415139,3554.127871,3566.390078,..,..
WSM,Samoa,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YEM,"Yemen, Rep.",AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,907.7,699.6,1110.3,1109.3,1091.6,1104.9,937,895.4,1081.4,1111.1,1084.9,1064.2,943.8,785.1,715.2,713,930.2,1019.4,939.1,1002.5,..,..
ZAF,South Africa,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1877.2,1988.7,943.2,2157.9,2585.5,1422.1,2495.8,2276.7,2182.2,2196,2755.3,2423.6,2771.8,2537.1,2782.6,3314.4,3159,2791.8,4055.3,4414.2,..,..
ZAR,"Congo, Dem. Rep.",AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,799.8,802.3,782.1,790.5,793.4,765.7,780.8,801.7,810.9,787.2,786.6,786.5,771.9,771.5,771.6,771.6,771.5,771.5,771.5,788.5,..,..
ZMB,Zambia,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1351.8,1639.4,763.1,2302.8,1417.5,1331.4,1911.7,1413.3,1211.1,1323.5,1682.2,1402,1419.2,1702.2,1814.7,1900.7,1816.1,1907.9,2144,2066.9,..,..
ZWE,Zimbabwe,AG.YLD.CREL.KG,Cereal yield (kg per hectare),0,0,1625.4,1337.1,412.6,1478.4,1472.5,537.4,1523.6,1267.8,1110.3,1063.2,1404.4,1159.7,546.9,803.3,1075.3,587.7,850.9,653,309.4,449.6,..,..
ABW,Aruba,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,21.18513815,-3.857808776,-1.655492432,-5.874439,-0.418781717,6.121457042,12.78993349,5.018450185,26.87418879,-6.88608328,-14.1100318,13.67144106,..,..,..,..,..,..,..,..,..
ADO,Andorra,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
AFG,Afghanistan,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,..,..,..,0.027623565,1.152363794,1.212724644,3.276531558,3.976666167,3.082130355,2.49503632,2.551583333,..,..,..
AGO,Angola,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,-3.263096398,5.449514579,4.982459847,5.71552893,4.195018198,9.374416905,2.398993967,5.363359887,17.28373592,40.15708695,9.624303227,24.00922591,14.62676047,25.1120264,7.328524772,-4.256403095,-0.083507871,-1.47778096,1.994536325,2.921199827,11.78046273,..
ALB,Albania,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,2.819074984,4.722853828,2.669120208,2.887194483,2.99015884,2.162803347,1.650080654,1.199626443,3.878860857,5.067195647,3.034135061,3.149790539,4.572141979,3.133522618,3.561523097,6.18683777,7.392317841,8.000751624,9.414124311,..
ARE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,-0.344157179,0.076474867,0.366309323,1.122720999,0.16321711,0.934079158,0.62616862,0.453880808,0.531252497,-1.785247534,-0.717268424,1.723781313,0.12658617,4.804706816,9.638762131,8.195445694,7.842188852,6.834579367,5.251085597,1.738400583,..,..
ARG,Argentina,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,1.298881665,1.285578818,1.936790575,1.179743768,1.411953265,2.17392651,2.553203331,3.127879133,2.438768046,8.46058149,3.665790656,0.806164239,2.105941749,1.274727568,2.693609323,2.874153623,2.586746153,2.4823416,2.977119203,1.308172368,1.718639083,..
ARM,Armenia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,0.188593619,0.066593791,0.608291621,1.724422857,1.100209269,3.168053675,11.66113519,6.612905897,5.450511635,3.298067417,4.660062565,4.306005449,6.929888594,4.884966889,7.098054941,7.590690174,8.021205012,9.103013458,6.152969563,..
ASM,American Samoa,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ATG,Antigua and Barbuda,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,15.47803743,13.35138272,4.63658937,3.338336207,4.956896639,6.37113089,3.576562339,3.956949563,3.673018473,7.945445595,6.491660601,14.14031772,9.23083238,22.08465154,9.856138294,25.49130796,35.49577044,29.27250275,14.47573311,10.75478318,5.664943239,..
AUS,Australia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,2.578827036,1.306912063,1.732302813,1.368501242,1.531473994,3.240831668,1.531330405,1.743597031,1.484717163,0.84853024,3.266310094,2.171472724,4.277464812,1.712771922,5.985411615,-5.114833273,3.525191042,4.794047873,4.548770774,2.945965312,..,..
AUT,Austria,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.396258983,0.209141663,0.747003482,0.599651815,1.052018326,0.79764774,1.915486091,1.26856433,2.196870895,1.426548877,4.458887502,3.105819938,0.154466986,2.816384065,1.346550634,26.95359682,0.768551793,17.18330271,1.592154559,2.286614001,-7.072767416,..
AZE,Azerbaijan,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,10.81256385,19.74587488,28.1332208,23.00665415,11.13931939,2.464373862,3.968608099,22.32888757,45.14985707,40.96646642,12.68302373,-2.783230697,-14.36904677,0.031940314,1.100212727,1.102188793,..
BDI,Burundi,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.11089421,0.076452053,0.055407891,0.050464886,0.000427861,0.198107378,1.15E-05,1.03E-05,0.223771014,0.029534344,1.647702751,0.001381813,1.71E-06,0.000776202,0.006725525,0.073465796,0.003438504,0.051056619,0.32793291,0.026180276,0.875480082,..
BEL,Belgium,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,3.972454194,4.508327871,4.872622375,4.849051959,3.524090774,3.761748631,5.106091466,4.810123429,8.888891075,56.1433256,92.49893373,31.71804897,7.161972483,11.10052832,12.29964272,8.943796829,14.7395784,21.06056837,27.02323649,5.371121252,13.43640569,..
BEN,Benin,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,3.380779096,6.432002306,4.775712916,0.066647951,0.91184018,0.66341469,1.608527935,1.252591009,1.625667577,1.64467206,2.64926008,1.849177878,0.481168512,1.257216788,1.577401525,1.237187372,1.123596178,4.602161525,2.541395635,2.031126622,1.672381517,..
BFA,Burkina Faso,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.014832443,0.018181494,0.138959123,0.136293174,0.969320332,0.412552401,0.627285395,0.398984457,0.157122226,0.26291348,0.885024645,0.313979219,0.488301817,0.695864283,0.343127269,0.954834201,1.31924952,5.469550154,1.894968731,2.10552179,0.420932027,..
BGD,Bangladesh,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.010749793,0.00449147,0.01173758,0.042361641,0.03301223,0.004998378,0.03327061,0.329348086,0.431054234,0.393186602,0.594981588,0.167122037,0.110023607,0.516791196,0.793669547,1.34929476,1.126322627,0.9541982,1.269098617,0.798326946,0.966911263,..
BGR,Bulgaria,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.019299151,0.510803227,0.400119535,0.369276235,1.086051814,0.691708574,1.22605339,5.021152458,4.113973274,6.189635353,7.761461828,5.861746435,5.661485604,10.14501053,10.52954424,14.92434563,23.35982037,31.37826758,19.2554471,6.978226383,4.542702613,..
BHR,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,-4.31966786,13.41821722,18.28257886,-5.288191128,3.740326847,7.361126435,33.56601633,5.186228649,2.901942476,6.852817746,4.561239756,1.013488777,2.555437523,5.300795052,7.701436914,7.790385279,18.38328827,9.507406632,8.19069147,1.248607967,..,..
BHS,"Bahamas, The",BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,-0.546430828,-0.041785058,0.009649405,0.876455369,0.71801166,3.114610674,2.432806872,4.994337462,3.116158035,2.898979568,4.526789508,1.809011973,2.584269051,3.20070509,4.536034205,8.656232668,10.27367674,9.861127239,11.78634592,9.381691098,11.42844256,..
BIH,Bosnia and Herzegovina,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,1.621115827,3.77274415,2.653033477,2.061148278,4.025867739,4.561334721,7.082319753,5.646925025,6.269383217,13.59969802,5.306777206,1.376483994,1.371059713,..
BLR,Belarus,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,0.041122817,0.108105634,0.070320665,0.10520562,0.708145155,2.488602326,1.334908698,3.657787508,0.93272622,0.775405865,1.693054218,0.963791291,0.707816603,1.009596401,0.957742485,3.942952902,3.588668534,3.824541371,2.563918463,..
BLZ,Belize,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,4.164144938,3.05809898,3.010747916,1.643562544,2.646445074,3.394987314,2.585489034,1.827428055,2.56215783,7.313461013,2.805135781,7.015383542,2.721921513,-1.10552174,10.55531337,11.38320534,8.971077994,10.99459998,12.48755792,8.053280535,6.737679154,..
BMU,Bermuda,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.18578039,3.007126227,0.864714601,0.615190804,..,..
BOL,Bolivia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.558798922,0.973188746,1.649578933,2.158786407,2.176813803,5.84795805,6.40939672,9.218073916,11.17152199,12.19665043,8.768307132,8.668609634,8.557893503,2.442344924,0.745772609,-2.498849039,2.451804766,2.791766736,3.072459359,2.439615141,3.143459527,..
BRA,Brazil,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.214091608,0.270782606,0.527694958,0.294775601,0.562396974,0.631899674,1.333836306,2.255509674,3.781938579,4.869277954,5.084403071,4.056733444,3.290262932,1.836034126,2.736786467,1.707837557,1.724852363,2.531869712,2.726447876,1.627390895,2.319937594,..
BRB,Barbados,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.654803831,0.43860495,0.909663223,0.572742235,0.749880107,0.632010682,0.670735961,0.675070648,0.666091424,0.702883465,0.758153062,0.726258454,0.702716331,2.16150649,-0.428470255,2.061863561,3.284183146,6.840461105,7.788200414,8.29551626,2.497658445,..
BRN,Brunei Darussalam,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,..,..,..,1.08362189,3.93049838,1.88828156,1.438021793,1.836754984,0.765769354,2.103556049,1.543688044,3.033671546,..,..
BTN,Bhutan,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,0.41425108,0.492999092,1.099076702,0.682041717,6.1709529,2.281105882,1.395291332,0.771118251,..
BWA,Botswana,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,2.529019868,-0.208307136,-0.037728255,-6.89733053,-0.32617851,1.475014642,1.482925775,1.932739834,1.836380527,0.625111433,1.015130376,-1.156142956,12.01394385,9.528431458,7.444739052,4.801162139,6.670529057,5.229769321,6.64432361,2.192560399,3.562418704,..
CAF,Central African Republic,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.046913944,-0.347073845,-0.744451907,-0.768383624,0.42230711,0.552680779,1.021008773,0.149255095,0.725962603,0.359339376,0.087837562,0.535788863,0.537462844,1.948317337,2.251304924,2.401325392,2.343829127,3.344705277,5.906207363,2.133701511,3.578500647,..
CAN,Canada,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,1.300893242,0.480499567,0.824250763,0.842496958,1.456837457,1.578131999,1.569845431,1.80740125,3.687375519,3.74868867,9.124364028,3.873366666,3.001791766,0.832224563,-0.07470942,2.284502889,4.715570431,8.261843382,3.8607908,1.681424897,1.498484854,..
CHE,Switzerland,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,2.327666342,1.177912005,0.449628577,0.699307323,1.36284668,1.316151647,1.43492026,2.761396183,3.539235677,4.632912217,7.908340165,3.683441428,2.43537049,5.374992495,0.511327809,-0.140961909,11.50021996,7.696161652,3.184255601,5.608221101,-1.188215864,..
CHI,Channel Islands,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CHL,Chile,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,2.095128232,2.258665172,2.10511183,2.168616933,4.681599492,4.144405129,6.354334201,6.365734255,5.830424912,12.002167,6.461883522,6.124934516,3.790838997,5.821653472,7.49870817,5.905981571,4.972578151,7.627801751,8.872996387,8.00321719,7.419702353,..
CHN,China,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",0,1,0.976923369,1.15055616,2.639468075,6.246298263,6.041757376,4.924291958,4.693460662,4.643560064,4.291591697,3.577382952,3.203999207,3.339435242,3.391597027,2.868853588,2.844027517,5.193324119,4.57369323,4.580689072,3.873382467,2.288292212,3.148365659,..
